Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
65736.34642353920,5.639329457737260,6.2998072622544300,3.13,32964.018220168600,991398.8218655170
53825.01307720930,6.486062242319470,6.458296196344810,4.42,27373.153283088100,957117.647167354
86625.48183608270,6.830319021679260,5.645363139909140,3.38,42758.666449400700,1638969.269045830
69376.19256862040,5.038331736875110,6.0507915192278800,2.15,18226.17943477760,714142.2406539200
68423.02318718060,5.5942513331034300,4.458940625086630,2.21,13345.56449095450,760876.0221585270
68720.92171232720,5.404097947141630,6.699021846652390,2.05,45887.34561966920,1343537.1784667300
70005.85362109820,4.516448215383700,6.47064969502588,2.27,40325.174177809000,1056993.648597160
66614.62913092690,5.702618665263180,6.667505249913940,4.5,16654.261309178100,1088222.4209022100
58978.222190707800,6.658345610226790,7.889947557917180,3.01,44071.604627945200,1308983.632164080
64538.57112303490,6.189855326620770,9.16635040311211,3.46,36678.063618047700,1548322.5007091800
76008.08024236370,5.4570439173750200,7.756919907874960,4.41,39842.862972052600,1411749.1072165500
87119.12146595050,6.831473301922770,6.654884952166820,4.17,34671.59841193220,1601904.3565403400
62850.31598086850,6.2495035484450900,7.4742650678293600,4.31,37764.36223787260,1277297.48311534
66295.08115542780,6.194391630247680,6.914308886759010,3.31,28112.169043144500,1061552.021890480
63185.836850257300,7.0951532739494100,6.824286099924630,3.01,40080.69060062680,1115013.1474517600
74256.17524094790,4.259876464758800,7.4835650287316800,3.02,34684.09712960610,1020842.5313524100
71668.30002639850,7.513542037114640,6.703125019348720,4.3,31352.40922531880,1440961.856944880
54476.237690276300,5.6591231678174700,6.410173910264280,2.45,33533.91966073300,817377.3110222430
85281.68717766500,6.860059982417700,6.807331847663510,2.47,22887.721893838500,1381536.933945740
72137.83744039230,4.853665890702510,8.675574517805210,3.46,38259.223799596,1273067.036027560
66112.5364541517,8.236623013656940,7.009803231448400,6.31,20795.150058393400,1376714.674198860
67047.18100399100,6.440252469923300,6.699206812546340,2.08,37937.194304004100,1293746.8758661600
89358.86601748460,6.1478455791657700,7.378950007174080,3.46,34063.60356076990,1750908.224237400
50189.14079611480,6.925375603074310,5.1947818998877700,3.3,35043.81895318760,555811.4067429450
73119.72041108190,7.058045773434650,7.146514915403180,5.44,35426.69012793610,1578829.0122140900
67972.63008453080,5.49666827807112,6.337285588091660,3.22,27865.33078637780,911202.1683461090
71739.61218172340,6.571495852577750,7.719301233890070,5.18,37030.72731046210,1628751.934587900
67292.60386556320,5.6117720567885,6.867242299037420,2.11,41837.85872230900,1245400.955310810
70243.4351208891,6.210270739704410,6.3630840139689900,2.13,24647.90590939350,993725.2171881610
78274.52642510410,4.910953601413370,8.621772096135360,4.08,56299.77259934370,1816099.1378394700
84332.50331960820,6.182493964931170,8.756044656461900,4.07,33107.34283233720,1570583.3403398100
79550.64138413600,6.637633898062720,7.531227670803420,4.05,43636.50449088460,1626321.3209583600
79698.22091740250,4.102335551761900,6.912506241564930,2.29,42046.34040026970,1262494.286828820
71188.83351044310,5.695897214693000,5.856581440901640,3.08,40656.12969118200,1185226.6173301800
74605.03536257530,6.87208919406132,6.105858132153570,3.1,31638.22991327960,1360329.3586097100
71222.59783093720,5.217987014035020,7.758415332425380,3.37,54677.97281681710,1350459.1155681700
80972.99646823060,5.470850799085090,6.91313434551812,2.22,48036.61012093130,1556987.7244597700
51044.29169720070,6.067487348148940,7.783690870818610,4.17,37730.0070850408,886036.129514087
65066.54355638130,6.200391541378920,7.5794791616337800,6.4,27940.28441692030,1129613.0100203300
76259.82522372290,4.9461075180203100,7.124519309656740,3.32,19262.614249357500,1070240.01962079
77456.4057275939,6.394246585656200,7.205733257686270,3.48,37997.54791508850,1587015.3568694500
75376.95160300790,4.227764831946860,8.182415081999020,3.26,25548.51424478190,1146321.5813992500
79674.43425780000,6.334673344514550,7.99132932325569,5.41,17862.72750427040,1377447.3485206600
64408.08586994050,6.311198444363100,5.903083906592950,3.06,40817.889998612,1113570.8518884800
67932.0103162986,6.772336390411070,6.222862550847760,2.16,51145.320618826900,1593836.7851927500
75146.80358852220,4.454425781536140,8.509775274407630,6.1,55577.966447515600,1560746.8656891400
55378.10435175600,7.0445196722848100,6.565375468270730,2.26,41416.97914934970,977980.9211108280
78113.49968944430,4.844146012499800,6.747509818296050,2.41,43345.60757753480,1292592.392096720
81516.98657324690,5.3977189820434700,8.504044901942640,5.24,33263.14434842380,1458912.584498620
70306.67990112560,6.7922555028850200,6.132714371577390,2.49,29572.389237737000,1037780.4795439000
91392.41933538640,7.320676246291590,7.498418862858760,6.24,33379.676399016500,1792254.8180047100
51110.93410613800,6.068556845916540,6.906695715428590,2.1,38408.27205612380,882170.3184490810
99629.01358134780,5.431862976221990,7.351397521078650,5.45,36950.73905720720,1883481.075479000
72656.92618068930,6.652657092300140,6.231167773904740,3.06,38568.079634051100,1268600.3609331800
71938.00236740930,5.139113766068140,7.572943156729010,3.17,20097.13850146400,1157189.4377037800
69503.15044531870,5.258393115051660,6.873655817517960,4.12,45266.52944082500,1180989.3240263500
75287.52728081460,6.796332428978410,8.493990921467990,3.29,39219.52987830680,1813043.926135560
56753.73013739000,4.945615214124410,6.2408847393964900,2.04,52718.24233822500,866666.0553738800
78044.3516472571,5.686293111730290,8.050747329552940,6.12,43771.646357581800,1671350.14009336
74838.65747339960,5.919090478688960,7.54327640412288,6.0,23637.256367509100,1137467.5857674800
51580.099055998000,6.446352758635980,5.070184059038810,4.24,37511.33915037940,711499.2445801490
85260.65514811080,7.5788550908694100,6.119832858947820,2.14,52358.79317102250,1940195.3735729900
49733.31051254270,7.817418541977460,9.410156957020960,4.18,43558.825304712600,1496466.3571105200
76751.88141806600,5.255407345087200,8.20598004485136,3.16,32295.765486559300,1448995.1146448400
64595.71155228690,5.857966088144880,6.07579782162179,4.02,29668.87668555980,924271.7911283290
88794.59962903130,6.323865593296560,7.060329950587800,6.11,37994.97384891260,1747004.582759030
69909.07865569190,6.434539658499640,8.301310136702330,4.05,39347.1356842225,1576286.214214990
89908.77306293230,7.030649618021030,6.506991389256920,4.39,37295.99683177490,1712280.705535880
76278.75268967440,7.1100527096009800,7.340614471272930,4.0,49250.705896431100,1852375.50677484
55405.120117848200,8.334376722948440,6.08450851403905,4.38,18257.149251188300,1007596.0425748300
68270.75669370070,5.675103553602580,6.7955044309840000,4.42,31159.288708293800,1034779.1897331600
71275.3148970881,6.311996291090010,6.406944569880970,4.45,28922.95889468060,1006544.5265988800
53079.796014024600,5.241162510241840,6.393980784250010,2.33,33083.434710401900,736798.5333089960
66690.97246773290,6.8012456335455700,6.677087284566490,3.32,22619.114640823200,1109006.2873668100
61644.1736115033,7.163657224561370,7.751754050316920,5.17,27809.135076618400,1384140.2270663500
80015.54973288650,6.140989609794850,8.848999367521150,3.15,52469.76544544000,2084883.7904024200
62591.861492992300,5.308936928111410,6.767455055357900,4.42,32210.428435676700,801194.619821129
70673.84254351560,6.2040226078225400,5.877785178849030,3.06,58256.114761727900,1412242.7547273800
82535.28052242790,7.250403732531410,7.506903350987620,4.14,43272.31005201780,1890789.1767706200
82610.44538197070,5.879915504429440,7.438630683226810,5.24,34880.770422808300,1841904.2432740400
84776.7084930242,6.07793513403589,7.131393662010760,6.31,26952.556811047400,1467075.1685579300
51918.54687330900,5.892496999063000,6.708809211828590,3.37,24734.406519827100,661043.3565144940
68858.03161618680,5.527126902055100,6.282827422367740,3.21,28846.95052263520,978035.3447748430
53418.53531170420,6.334282672769920,8.424079331206840,4.01,33572.74696759450,1250882.2917570700
70696.40244940580,6.515076986679530,5.875831850445110,3.33,43313.16511969780,1409238.797596420
70902.30486748340,5.613920924161410,6.415893842744810,3.42,36768.63392707380,1162746.6210813600
62043.17584706180,5.824410874205740,7.043611453029060,6.44,23249.82460967530,878862.7456844710
61411.41702990920,5.6691814943724,7.091345491753970,3.29,49175.33938221890,1338424.7883671500
58293.43194408630,5.7097716955539000,7.404870424073880,5.13,45033.38900493770,1094347.9684030700
70851.59901259280,6.232564644449600,6.900568875467860,4.07,27024.98662859250,1195897.7405229200
65669.98453005860,4.732357320054800,8.10567172439999,5.05,40115.763811365300,1050239.9038404600
64823.01583521920,5.079006174880150,7.053927147217860,5.12,36481.32775191070,914231.2923067890
68363.25907423170,6.3063689199788700,6.358629330248300,3.35,20667.902933502200,864483.7584963770
70596.85094545820,6.5482742866236600,6.539985895357230,3.1,51614.83013550210,1599478.9856644800
67947.3974493343,7.097452090805350,6.9204092651874400,4.38,35681.15262127570,1336356.2325639800
96807.436911718,6.182167977374260,7.301723912250080,5.07,29269.137336154500,1808341.4656667300
66733.63181139680,7.402303152589000,7.2197633036543000,3.27,35193.211499002200,1424283.373183940
80665.00157332090,5.698054349960630,6.645553737474670,3.47,40952.01693112020,1471799.6763039200
75378.62763604770,6.596081195490330,7.103157514907900,4.15,28300.607604324200,1347622.4830191000
65198.943392411300,7.1079515001457900,7.612168510253950,5.1,23580.869188916400,1163741.658300820
78739.22459723340,6.528647477143440,6.332676904959190,2.28,28884.041636671000,1450624.523999590
66697.53134285240,6.532590684638510,6.014092418784910,3.12,25896.99089487540,982298.0365595420
58822.04320816890,5.131804628119360,8.500956441010640,5.28,34141.832008966500,868314.4735625430
75093.95693851730,5.62436062645842,7.391411757627030,4.08,27247.9525619324,1231511.931157750
68709.27916420360,5.118864117057250,6.449323694266510,4.34,16668.26685590170,663128.8400534060
68192.53017411990,5.759335350179620,6.1946130509581900,3.17,46821.31972313180,1210496.6250449300
84090.36174329600,6.4192987561687,6.882918440146660,2.06,25127.548837398400,1409033.070887530
69277.75897757970,5.322269839263870,7.2061778633787500,5.32,57408.3128937472,1356384.6675167000
63833.388037227600,6.9300884300794700,5.7225874258627200,4.06,28928.918186835900,1125476.2017695500
70698.78409003710,6.746762461940910,6.749401541779310,4.01,22987.668239957000,1129975.8171178900
68258.10604983890,4.425809430708790,7.487692924488720,6.35,36205.14862834160,1003642.6274172900
62699.43921681430,6.358746642871370,7.460134654526980,4.28,37816.33769638550,1306367.8106375200
76933.60610799700,8.540364463932760,7.438544259886020,6.43,33433.33877264720,1775874.7601040100
65959.78115654300,6.66678316060979,6.087649649526930,3.42,29803.17135175000,1036685.2408148900
78020.03952611850,7.042713319478960,6.573968615475570,2.0,49601.23863810690,1869929.20180342
69559.49630028940,6.520454686593440,6.804324120105760,2.49,42013.732397456400,1381085.72928298
90890.48581376830,7.510170524809990,7.59548654566475,6.21,45519.2562712043,2252243.340472780
56901.09377167590,6.805948234194570,6.4742484370105700,3.0,13704.3507537682,787039.6446794180
59206.165265361800,6.0436931614305600,7.780614540183870,6.02,28805.355492035600,957283.65635498
65302.37247295230,5.894596789980920,5.842130448527420,2.49,43818.67865641200,1173695.2918510300
86369.24033104370,7.126819681852740,4.807452587314580,3.4,43683.302559315300,1713161.6991637400
71499.91565954230,6.024763926033680,6.511808718872200,3.04,41870.908385300000,1325503.4540826800
69312.9819156039,6.611320093927840,7.562436938264630,3.27,44237.12104176060,1501497.532370450
77797.39496379190,7.440520776533350,6.229360043389070,2.06,33847.014508848300,1573580.2338345200
55631.29776511870,5.3499315770175600,5.768682534066080,4.0,30884.4509927487,693566.7572719980
70836.01134647630,7.071294500466200,5.98852709755665,4.49,37047.882555650900,1524586.7872167000
62152.60602731630,7.034052002344510,5.569340160600680,3.17,42785.08177572910,1048818.2102501600
66919.91547589920,6.3711792563992500,6.673256383015120,4.21,38858.8764903344,1310764.1118829400
79868.12243388720,4.455360136239370,7.403600629552400,5.05,54228.07490085130,1537329.5695361500
73145.45969673300,6.426441855098500,6.708181952474020,2.19,41209.0307794437,1244881.3632416900
54535.45371890150,5.278065149187800,6.871037560937880,4.41,30852.207006319600,732733.2362930500
72240.12695843530,4.770273499727400,8.59931966849025,4.19,25012.869778260900,1095806.62594953
47266.343917874200,5.414565600954800,5.379363224583490,3.4,33421.95540596020,476006.4445144390
82551.53960623660,7.746032248755580,5.216144084277790,4.43,40086.08586229730,1599911.3675648300
72232.36595172450,5.791634957726080,8.460741393229890,3.37,49668.501070821300,1675825.7208052100
71624.58536664360,5.646393371098700,7.43833552941017,6.03,29089.783589920700,1175868.9992109200
71670.44850025590,6.630034547508780,6.529723045730100,4.41,31709.34045864080,1135079.3452920200
86157.17573424340,4.9863120786684700,6.475843395424620,2.28,62963.75539456240,1833208.5791579700
82416.13226256490,5.379463350755730,7.148236135695110,3.41,15290.317055903500,1120349.773128630
69566.74302579140,5.7846373069065000,5.654256367696140,2.36,37491.14691219290,1080735.9840692100
66684.34727165820,5.553655007484560,6.965764485559600,2.04,37226.307149891000,1168574.665599610
71743.48382252390,8.182597765421480,7.658973254289110,5.01,44674.89102813090,1919693.23049382
55473.73631915290,6.368083311016870,8.17797077718776,5.26,48021.89286503420,1466605.7737989700
66261.61648744930,7.116363923992760,7.766273200639260,6.03,26264.32179338270,1234037.2359336600
65380.31623827200,7.525690556683010,7.34602835581618,6.15,21641.476199740900,1269486.3372270900
73431.52793396320,6.3735742158778000,5.548952363496410,3.33,31148.103312108600,1176111.78829563
76169.72844479510,5.772571884794640,6.429240597069020,2.23,50352.416478533000,1371298.4246050400
72630.65100649740,5.368865348838420,7.193351833193610,5.34,34119.16671007000,1246509.1402311200
64601.80272999410,6.035878341001840,7.630095677925120,4.15,24117.458380741500,1020268.8545436600
55995.00730886510,7.797744345027640,7.0310406402565900,3.5,20895.679451650400,1130415.4095168600
58301.73271863150,4.923842083245770,8.058463315169140,6.39,32759.44782520170,890559.8610264580
66579.51999131750,7.861372122865240,6.990591388588320,3.12,35826.71023469520,1417158.537395580
73829.77774119430,6.13026250806621,6.182842582000110,3.5,51385.523240595700,1376492.9247222300
86640.80159927000,6.0479217440119000,5.652140784173150,3.03,22432.139832000200,1306207.1106829600
80535.00341653040,5.659574663808580,7.556496735666040,5.37,25691.684578489400,1275208.5770321400
51474.30702172880,5.5726719318608300,7.509012339515260,5.11,38952.18916862150,902520.9400336040
69333.68219114710,5.924392328968720,6.5426818257989100,2.0,17187.118186858300,872312.1737954780
55554.79674749460,5.849590798385940,7.75336965441512,5.03,44903.44532265250,994517.045335133
64055.284180068300,7.552890546778080,7.337229453600520,5.21,27804.60516318210,1289008.216604160
76811.40182426400,7.932389745133930,7.372905099654810,4.0,27770.248909563700,1610006.604587970
78030.06933325190,7.070276511771760,7.0899577731065800,3.43,42432.70958398610,1843720.6478657
76921.67562968490,7.397609154433650,7.097598214351360,4.47,44920.657887688400,1891949.3478333600
63833.843160525000,5.667070098226710,7.9832104740285700,5.28,34481.673309890800,1451078.0931341300
69120.09298780670,6.724576165342080,7.114040067024410,5.21,36631.92685736340,1481940.7615078800
65454.97422567970,4.443153287597730,8.005585409006980,3.0,47740.6389910324,1144477.8789563100
53067.1695971564,7.7989460986253400,7.226648713004380,5.21,46132.75451499210,1279945.5101680200
59519.20834518920,6.1601504242551100,8.764793542743240,6.27,42176.86419139220,1193021.3116128700
64724.68649237270,7.225162104889760,4.869230945210910,4.41,43833.66369345940,1167119.1088366600
83936.74962925600,6.689880078123690,5.584221041927450,2.15,25569.368313897200,1225612.762609850
70298.13951942170,6.57947707526529,4.4324478803335600,2.31,33457.74573294850,1131618.9133648400
79337.32565256180,6.261758248643440,8.296472748159280,3.21,41521.384612933800,1697501.6046052300
63578.823148918100,5.783592751382860,7.172294916902060,3.17,42322.61326334810,1365496.8850918800
65124.65602324750,4.886833900971850,6.370539308938340,4.1,19161.780903867700,622449.6452289190
84364.70732803380,4.698058035365000,7.107708221756830,3.46,50521.10423450760,1551094.8149781200
76287.4682012735,6.654227602295670,4.985136206837570,2.27,35212.743880369200,1299126.82985549
56433.010851341400,6.479053951552030,8.542278467258780,3.13,46058.86913570950,1290324.6486199500
83406.74331637480,5.28073889932242,7.3415891905866600,6.29,25350.735472748500,1183884.005068760
74867.50581950510,5.5680823211112300,8.426960904287360,4.42,33768.51285182680,1305934.3248030200
55698.374420444800,6.957262275000860,7.575850908936940,6.32,49506.83060858550,1279117.9650857200
59575.62143691540,4.030105163365880,6.9794662909606500,3.35,37153.85262306980,786559.0248508400
69605.56602204810,7.588633659584560,7.400270374677540,3.07,35427.14865129730,1588196.2329024900
67663.97161085250,4.66154115862489,7.790517502836700,3.01,30546.448001616100,976649.0166086610
75354.41490284240,6.7743173603938800,7.362439390471850,3.35,21574.471088358100,1250866.566789630
63750.21600870890,5.525518295263290,6.94123782799866,3.03,40582.00027018390,1046627.052185560
72263.21440861400,5.917227069547740,5.336456812757180,4.04,28428.301270245300,1115935.2774004800
69246.15092082640,5.76336711767864,6.492639033152980,2.24,35005.791550503400,1077813.592994650
65465.53989001840,5.8095917515684600,6.7359373827160100,3.38,31297.527132896100,1047689.2657463600
107701.74837763900,7.143521707749150,8.518608175135610,3.29,37619.439928778200,2332110.740124410
58829.373329434800,6.846644528900350,6.462523335762150,3.2,31236.582324930500,956435.2633348470
94650.54943973330,7.191396842264500,7.3541768263309100,5.15,27797.781118818900,1892623.5459042200
49851.134783967600,4.684995683196370,5.259695411851780,3.04,32511.846268200900,283208.13218687900
61522.9311152275,6.154820118761500,8.707035450079720,6.46,30398.572938986000,1176021.3754618700
59082.000952386000,4.980779889075700,6.772892690145310,3.43,33462.67269336680,783818.6820390390
80732.17130198710,8.151365563918840,7.106488518585780,6.23,28954.697730377600,1625703.074745700
88222.0423929264,6.9860285666534800,6.879693934365420,2.15,34795.320083509500,1961846.9052189500
70651.68513923510,5.475178220408300,5.740486568335960,2.26,35339.569929766600,1084556.0291804100
79289.1079857921,6.045377971906450,6.031407265266880,2.3,41321.111967171000,1428247.074184680
73969.66466522550,6.446537103048890,8.216773466810380,6.0,39663.85422628880,1634945.8075096800
62857.078129469600,5.060886421622500,5.8615764210120700,4.17,48339.94060111550,915992.5577704290
72991.48164906320,3.41286592561974,6.494080939508180,2.48,50626.49542613760,1042373.5240960800
62794.965969869800,4.206346467594750,8.480848338969790,5.33,31162.063314480000,879618.3222217520
71806.3619496288,5.72558547706468,6.220975938989950,2.45,47563.23158124610,1210431.683897850
69584.65691092460,5.367761194747170,8.048969161449070,6.19,17045.80773059450,1059262.0393685900
62357.03095346680,6.7252713573526900,7.126592432479870,5.0,23382.539386498100,972417.8089132760
59716.73664339840,5.447704767607710,7.336633320542280,5.06,41273.009070127100,1242979.1541040300
71093.69196029420,5.874953196141080,5.87174580472217,3.26,37143.39873012210,1096846.0864933000
76336.06983915470,5.575612395459100,8.032757197051980,3.45,37258.199823533900,1392685.2850780800
54762.05430001450,3.802598991005540,7.55440649315278,5.47,58460.279857782200,1080464.8516835300
61666.1515002632,5.770586569594600,6.1780777035905000,2.35,34605.02956666690,821413.1935367520
92280.4974743426,7.258627482224420,8.222633272540230,4.31,38004.145210716500,2237778.0257039700
74312.89822962480,5.543698857720480,7.957794537934170,3.22,43906.74416520610,1518319.640704070
70026.92524651320,6.0785912564250900,8.190954955798590,3.14,38102.4655577202,1503552.2062630900
68524.1943556286,6.31245242163732,5.564721387967470,2.05,48112.394078406200,1219154.4031595600
87927.96606058790,5.586270688118830,4.784442899973040,2.13,34724.16282308270,1276259.0183221000
74082.02275209990,6.757647964167500,6.9429898309605300,2.44,32617.473472877700,1400496.6554586300
72245.33759988950,6.094814232503140,5.870545006270550,2.01,25508.785435444300,1127174.7125458200
63555.45972642750,5.223108351458840,7.5283884391173400,3.16,41839.48395611110,1251663.8512621800
74170.66238568660,5.8534939675728,6.674787230711600,2.1,40719.23735267770,1469354.7823322400
70005.69443173910,4.915490825936900,7.387976067501800,4.3,25136.215426495400,946556.2636948560
67547.87106640750,6.5247213384784300,7.38122484225448,4.18,28131.71901919540,1150658.59516312
61776.61566336520,6.834478651015100,8.285496303500030,3.05,27970.521731413500,1325819.9131084700
69200.66426913950,5.60902249390984,6.571301756499230,4.28,31085.323040112200,1150093.8888661500
66887.15243037890,6.0324046489516900,7.397905268187900,3.35,23806.235764871800,1009142.3379740300
83201.02148780860,6.375424294401230,7.041855436493370,5.15,43837.42476010870,1705276.1895674800
59944.64516096860,5.573279880662940,8.01901459893839,4.19,28999.128248910400,829794.8232933850
53676.372153409900,6.017914883591900,6.7091527493829900,2.31,47027.06248446660,1046442.6344741400
64074.96149481660,5.432982247911970,6.652975580546210,4.5,40211.10646912670,1152269.4307673900
77324.39732547150,4.738891648302070,6.842773255963380,2.4,32839.90145557420,1091479.5601322300
76870.35628496450,5.359763921582000,5.8929538788600100,4.32,25655.867122657000,1039915.3412099400
55897.314379652700,3.9951536435694800,7.705864802626190,5.27,31094.11082300480,565732.8175402840
87765.52422783960,5.406981272378930,8.24463276345127,6.41,39910.339705199300,1739628.3826696600
78331.93252836580,5.89296187539643,8.489496905423020,3.27,31032.859074176700,1442128.7319147700
74569.85806580710,3.7449024671015400,5.370162144071160,2.06,39183.95780070310,1004124.9090759700
87314.63581585440,5.0700057563960100,6.684680096027980,2.18,25224.64592336700,1143621.3602567900
78019.85596371840,4.618789365855100,6.18084525065711,2.25,36689.233997043600,1060241.1998264700
64432.614336490100,6.95452082924197,7.006551310794500,4.09,50851.06038166330,1548962.888217380
74332.85046670710,5.284318165992410,7.518827433316050,6.35,30212.438840724700,1056984.1817528300
74664.3366448372,7.796604330813140,6.4120602346824200,3.25,23817.90259534350,1447353.2638071200
73406.21728404450,5.5319076714656000,5.995248573341970,4.21,38073.51920148280,1251566.478453570
58464.30507054500,4.96439103392434,7.4105211573766700,3.26,25157.454294383700,751969.2117407160
61600.925733336800,4.9130818007082000,6.508818009293240,2.38,37457.80723044290,764955.4982070820
75155.18265313080,5.825465355916790,6.139857974366760,4.46,51562.594932075,1539958.930981710
67828.91265907570,5.61623702714343,6.251224245813190,2.32,27127.627935670800,962747.1638994690
50144.73988428250,6.121600251708740,7.64702006851352,3.24,43233.32499786790,1353854.4775205600
86557.25246175260,5.016626685924780,8.720522984193940,5.25,42757.444276184900,1850525.5729962300
87733.86256043030,5.662564675414640,6.409772531767880,3.15,43943.47926155260,1778411.664830750
65846.40694334420,7.315088749114810,8.235833084700170,3.29,22355.221193357800,1369006.1148814400
45551.40296934430,6.917028979747020,6.441014974423390,2.48,49839.3217821567,1197975.0854702400
89946.90019942480,6.6016659743010100,8.292575979863030,4.17,40502.73969779680,1930143.831202200
72792.67073986170,7.835039542673670,6.876103638452420,2.4,34104.366011114800,1481946.194076500
68709.10048960540,5.994441910445010,8.583188696281240,4.38,31659.700246770800,1347578.5303379200
87506.7319737543,5.430800354568120,4.947302122656400,3.13,32699.652578209300,1358646.7462614000
62862.48801829150,4.60613073854566,6.724241153717590,3.37,37254.69838893040,931768.0455357100
59054.130259183000,5.350416527867720,7.019923507703030,5.24,51384.4332296478,1205962.994953350
45978.39091655210,5.215220594985810,8.425840674979710,3.02,36062.78846498250,792146.0760039430
80281.41683247330,6.213365520602950,8.325105760104270,5.27,45424.223532644000,1618670.884405710
65908.73974796160,5.296992962409980,6.830251967781740,3.29,24080.589352285800,864446.7942204890
55930.144818845900,5.538518712914740,6.5865961882733200,3.09,24898.73887634750,662630.3439401880
77587.94722966290,6.138794330249150,6.819864844287120,4.37,37280.44200823600,1485145.6605448700
62636.83009596570,5.86360706673985,5.796622943238030,3.18,51456.29762908460,1047226.966817670
76142.11982869100,4.050263912953090,8.534409789904460,4.0,41931.468299081800,1392793.8142437500
63524.217613828000,6.295071681635600,4.811622634951770,4.31,48123.70594224400,943575.1306955820
85673.30620419850,6.592507213868520,6.368278687739710,2.14,33110.560196877000,1793398.718379670
49268.373071437300,6.2691663009074700,8.091053212104590,6.44,41349.040412639500,881273.1168015130
87978.41434031930,8.15780621466702,7.6576274122715500,5.11,39586.43071188060,2138713.943340640
78785.27727068620,6.606066670350780,6.53376476946341,2.12,33603.4841557083,1540869.871999480
79271.90497525400,8.369497314350070,6.559628742317210,3.5,28904.217891393200,1707650.435673780
62755.45276552430,6.109440990679570,6.796276850248360,3.07,41525.37769509760,1025705.1343197400
81944.65490798730,6.0653524111826600,6.913781564036400,4.46,34262.323838964100,1541186.2541089900
67384.00037347180,7.224280910928960,7.809918772115290,6.43,48918.055355945100,1930344.4489087500
67282.57297263250,5.99703335778761,7.746836472866900,4.44,42768.91229671310,1481146.950498890
57869.984491821900,5.135883359706700,6.232450674664100,3.13,44474.70187858190,1099725.2829094600
64967.784825185000,7.054468388838640,7.316483226533010,3.26,28164.221606682800,1190867.4373649100
69700.74130890780,6.570369194042660,5.335758659191690,4.37,21934.89863651300,1070318.8148959300
74490.63924305500,5.408652545352250,8.45736226703513,4.1,35563.456131521900,1358213.9061280600
54827.03231053510,7.04202651597944,7.844325516952150,6.01,45027.11400702170,1198725.4871449000
74369.66860279280,6.840974541540820,8.22597213829302,3.27,45991.85697077930,1774715.4835760100
81357.86975537100,6.091136829678770,6.464254235452280,3.5,51019.21242368580,1538903.9925451400
73185.62020608580,5.814261734524430,6.967134874676650,4.5,54680.644419695300,1462360.60087787
53526.93343131790,4.58113335749389,6.4260748134263300,3.1,51611.11364293340,953261.9162022920
64736.28408491540,6.863400475478070,7.0102531827671100,3.15,47717.13619310380,1427108.5011545600
68488.61746216610,4.742984601979620,7.4457242328658700,4.03,28298.4947621852,769576.8636597350
49424.267123743200,7.053473430361150,5.110956385550420,2.27,18656.642432045800,668255.4804327790
62032.95946791350,5.235210946591780,7.08348313427829,4.39,25267.10760690840,800809.1316861340
64506.790063691000,6.384603896600470,7.551429300428980,6.07,41521.43992590110,1427202.2785615400
51178.148024917600,6.591952428008980,6.988851756849440,3.1,31822.066038730700,783566.3279228920
64290.20570620570,3.6485457071898800,7.368073057190180,3.44,54157.29516358160,949072.2495954650
61482.24478876260,7.09047472809525,8.101403537580240,3.06,50245.27162355530,1693591.8353776200
70130.56062519430,8.195316829277280,9.57004815921831,4.07,26794.255021646500,1675557.2712307900
84923.39535714720,7.2039316676671700,6.363733642598720,4.35,43231.61729649540,1943359.7675411100
63233.73313424210,4.920192288649620,6.528068683300830,2.37,49272.46100480550,1106261.2737053000
53776.63203125720,6.765543807371170,5.945896721613280,4.24,29324.002637264900,978766.9138660990
67125.14983278540,4.969943170026470,7.639188433958870,5.37,22651.11135366580,997827.2537752070
66007.93861320240,6.3537347567434900,5.1858609532615200,4.02,45399.559123868300,1062206.3209441400
64838.49289874490,6.437157061821820,8.699543872833370,4.02,32921.0100678544,1382172.2937066100
83889.43597835280,6.531948056526970,5.921215988897920,4.5,17957.86337361380,1281741.1633804700
78846.27009089200,6.723852342859140,7.647121762176290,6.1,41261.188780614500,1592664.7003937700
72556.20087877610,5.3829840456158600,7.245610106108940,6.42,31487.03671725860,1247557.6951940000
62069.76279329920,5.5356265278994400,7.347449707483540,3.35,27098.84396311750,779207.5546130890
88697.61951620320,4.7351626171461000,6.6025603067892200,3.48,29935.90416219480,1222760.8580467300
57216.212817861500,6.855447633737300,8.234530691336640,6.32,35046.013144752600,1380715.3150239600
53712.14081270280,4.229270471602330,6.875062831297880,2.38,31913.696530259900,704884.1543653730
77330.79471278270,5.935238640138220,5.786412329853680,3.45,49571.105699818500,1530480.687873160
66556.38764965780,6.321891117278110,8.369451055872620,4.21,45325.655862208100,1780415.4382910100
74864.37030824210,6.33700461358221,8.035623147214590,6.21,46250.65372291780,1709667.1888454700
62561.56094808030,4.727889357680680,7.928356117082950,3.23,37446.16767982280,852565.6268606180
77821.6243736771,5.259911724651770,6.66062627443622,2.36,33932.545164823300,1185310.2673441900
79579.99300241590,5.8053887912776600,8.692723427381280,6.08,43214.76502192720,1795093.0340089400
69923.34866575830,4.095953719042180,5.9320698912649300,4.49,45202.13987017160,956241.9912803000
63879.68072546610,4.87719325874391,7.117112138563460,4.39,56266.97405521180,1224454.5474260400
59154.68474443330,4.48694135682532,5.93628687490275,2.49,26567.506078418900,552279.2140466530
